Student_ID,Gender,Age,Department,Attendance_%,Study_Hours_per_Week,Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Backlogs,Internship,Scholarship,Sports_Activity,Extra_Curricular,Placement_Status
4250,Male,20,Engineering,55.55,11,56.91,52.68,75.46,63.4,40.78,74.62,80.63,F,1,Yes,Yes,Yes,Yes,Not Placed
4251,Male,19,CS,86.14,29,77.54,57.22,63.73,97.34,84.93,64.25,87.53,F,3,No,Yes,Yes,No,Not Placed
4252,Female,18,Mathematics,63.38,41,64.67,78.87,97.64,66.08,41.57,88.61,56.61,F,0,Yes,Yes,No,Yes,Not Placed
4253,Male,19,CS,91.0,44,54.06,61.51,88.25,57.61,44.38,50.44,80.09,D,3,Yes,No,Yes,No,Placed
4254,Female,20,Mathematics,99.78,44,70.85,73.44,99.28,99.36,59.22,96.2,81.2,B,2,Yes,No,No,Yes,Placed
4255,Female,18,Business,53.83,13,87.85,64.74,68.22,87.31,12.32,93.28,82.47,A,0,No,Yes,Yes,No,Placed
4256,Female,21,CS,73.65,23,89.95,50.14,82.46,70.74,15.68,77.24,93.45,D,1,No,Yes,Yes,Yes,Not Placed
4257,Female,18,Mathematics,90.1,13,90.79,44.44,80.58,96.8,79.02,63.88,63.91,F,1,Yes,No,Yes,Yes,Not Placed
4258,Female,21,Business,89.45,27,60.31,54.17,84.38,54.56,27.34,51.64,54.62,D,2,No,No,No,Yes,Placed
4259,Male,18,Mathematics,88.0,35,87.61,43.46,51.92,54.38,68.47,99.99,72.63,D,1,Yes,No,No,Yes,Not Placed
4260,Male,24,Business,67.45,36,52.73,77.12,64.59,84.12,9.74,88.1,43.75,F,1,No,No,Yes,Yes,Placed
4261,Male,20,Engineering,72.69,35,84.31,87.74,95.47,58.9,82.18,66.94,60.04,F,2,No,Yes,No,No,Placed
4262,Female,20,CS,79.75,21,96.9,60.38,71.19,95.86,98.82,50.96,92.99,A,0,No,No,Yes,Yes,Placed
4263,Male,18,CS,98.7,43,40.82,63.23,98.03,92.02,37.37,81.96,71.92,B,1,Yes,No,No,No,Placed
4264,Male,24,Business,66.38,26,66.42,88.97,60.68,65.32,50.55,99.35,66.2,C,1,No,Yes,Yes,No,Not Placed
4265,Male,19,Engineering,96.16,39,78.87,53.36,99.87,94.44,44.27,85.35,55.94,C,0,No,Yes,No,No,Placed
4266,Male,20,Mathematics,63.47,34,82.11,47.15,84.88,52.14,89.42,54.19,55.02,C,2,Yes,Yes,Yes,No,Not Placed
4267,Male,21,Engineering,99.45,44,50.57,70.07,88.82,77.43,0.99,70.11,54.2,A,1,No,Yes,No,No,Placed
4268,Female,21,Mathematics,83.51,41,98.33,78.77,69.84,96.78,65.35,55.46,89.75,D,1,Yes,No,Yes,Yes,Not Placed
4269,Male,22,Mathematics,73.18,30,76.92,75.98,95.35,92.77,65.24,95.61,99.1,F,2,Yes,Yes,Yes,No,Not Placed
4270,Female,23,CS,80.67,10,49.86,82.83,77.27,67.8,38.24,66.52,72.09,B,1,Yes,No,Yes,Yes,Placed
4271,Female,24,Business,63.63,38,41.23,43.41,84.05,59.14,21.93,86.67,44.79,C,0,No,No,No,Yes,Not Placed
4272,Female,23,CS,63.71,36,87.0,65.69,54.74,60.53,23.97,54.23,85.06,B,1,No,No,Yes,No,Not Placed
4273,Female,23,CS,55.68,29,44.78,54.31,81.58,75.73,80.05,56.42,92.62,B,1,No,Yes,No,Yes,Not Placed
4274,Female,21,CS,55.7,17,48.46,85.55,93.95,79.84,6.61,83.97,95.87,F,1,No,Yes,Yes,No,Not Placed
4275,Male,22,Mathematics,67.38,42,74.49,92.36,58.91,51.64,56.38,92.17,77.73,A,0,Yes,No,No,Yes,Placed
4276,Male,23,CS,88.14,42,76.21,56.88,86.89,70.68,30.68,60.07,70.41,F,0,No,No,Yes,Yes,Placed
4277,Male,23,Mathematics,80.4,6,81.21,45.71,51.27,91.52,26.52,70.92,77.23,A,3,No,Yes,No,No,Placed
4278,Female,18,Business,55.13,9,63.61,55.21,96.31,72.22,50.57,80.97,40.78,D,1,Yes,Yes,Yes,Yes,Placed
4279,Male,18,Mathematics,92.61,15,86.43,46.24,99.15,58.46,89.79,89.81,79.33,B,0,Yes,No,Yes,Yes,Placed
4280,Male,18,Mathematics,80.07,15,98.46,59.35,67.71,97.74,61.81,81.41,82.58,C,1,Yes,Yes,Yes,Yes,Not Placed
4281,Female,19,Engineering,98.04,28,56.27,72.29,55.35,63.31,78.86,54.77,83.32,B,2,Yes,Yes,No,No,Placed
4282,Female,23,CS,83.51,18,82.18,98.42,82.93,89.92,60.07,77.14,73.78,F,2,Yes,No,Yes,No,Not Placed
4283,Female,19,CS,58.76,34,95.71,63.96,51.49,59.69,69.77,94.23,82.0,A,1,No,Yes,No,Yes,Placed
4284,Female,22,CS,73.69,44,81.18,53.2,74.12,71.16,43.24,93.4,78.33,D,2,No,No,No,Yes,Not Placed
4285,Male,24,CS,82.42,39,80.87,50.01,63.59,74.52,92.6,79.25,46.93,D,0,No,Yes,No,No,Placed
4286,Female,21,Engineering,51.41,25,53.43,50.38,73.67,75.03,50.19,99.78,93.9,A,1,Yes,No,Yes,Yes,Not Placed
4287,Female,23,Engineering,50.75,9,72.11,51.56,50.91,75.82,55.18,55.26,77.36,A,1,No,No,No,No,Placed
4288,Male,21,Engineering,56.47,42,73.75,85.74,52.58,61.25,52.5,73.93,83.67,A,1,No,Yes,No,No,Placed
4289,Male,24,Engineering,62.58,6,82.01,43.66,50.8,75.8,31.62,88.76,60.57,D,3,No,Yes,No,Yes,Placed
4290,Female,18,CS,71.48,44,99.81,99.84,80.96,74.09,23.12,57.05,95.15,B,3,No,Yes,No,No,Placed
4291,Male,23,Mathematics,74.37,41,42.02,71.36,78.0,60.44,7.38,98.64,70.16,B,3,No,No,Yes,No,Placed
4292,Female,20,Business,56.9,38,43.91,72.66,61.66,99.41,71.82,67.7,80.74,D,1,Yes,Yes,Yes,Yes,Not Placed
4293,Female,19,Engineering,83.67,15,44.68,61.45,82.33,93.28,28.93,67.51,97.13,C,1,Yes,No,No,No,Placed
4294,Male,19,Mathematics,79.81,40,84.58,81.42,94.21,94.38,38.92,60.66,94.96,F,3,Yes,No,No,Yes,Placed
4295,Male,23,Engineering,64.72,15,48.18,68.29,63.87,84.28,91.99,64.4,78.69,D,2,No,Yes,No,Yes,Not Placed
4296,Female,24,CS,50.68,13,77.35,59.74,91.6,57.99,56.64,78.88,49.94,C,0,No,No,No,No,Placed
4297,Female,18,CS,53.88,10,59.48,55.91,83.13,78.4,9.71,71.47,97.03,F,2,No,No,No,No,Not Placed
4298,Female,19,Mathematics,69.58,38,67.44,95.54,51.69,91.07,79.96,59.67,99.05,B,3,No,No,No,Yes,Not Placed
4299,Male,18,Mathematics,57.7,41,52.94,57.46,68.76,51.94,25.61,90.46,46.2,A,0,No,Yes,No,No,Not Placed
4300,Female,22,Mathematics,68.84,36,91.97,66.18,75.39,74.79,55.27,53.11,67.02,F,3,No,Yes,No,Yes,Placed
4301,Female,21,CS,81.41,16,75.17,61.02,86.58,69.81,51.0,91.73,72.9,A,0,Yes,Yes,Yes,Yes,Not Placed
4302,Female,24,CS,77.36,36,96.67,45.17,64.36,60.61,23.81,63.75,45.52,C,0,Yes,Yes,No,Yes,Placed
4303,Female,20,Business,61.56,21,74.48,51.16,99.14,68.91,11.58,74.8,51.38,D,0,No,Yes,No,Yes,Not Placed
4304,Female,21,Mathematics,67.19,8,47.43,51.37,84.23,99.17,21.13,69.05,72.26,D,3,Yes,Yes,No,No,Not Placed
4305,Male,21,Business,80.7,37,50.25,81.62,68.64,86.16,9.73,78.53,97.79,A,3,Yes,Yes,Yes,Yes,Placed
4306,Female,22,Engineering,93.04,13,99.34,64.4,54.85,64.98,27.56,89.8,41.67,F,0,No,Yes,Yes,No,Not Placed
4307,Female,19,Business,87.66,38,83.53,86.92,59.07,80.27,99.73,99.47,94.75,F,1,Yes,No,No,Yes,Placed
4308,Female,20,Engineering,77.67,43,42.96,82.54,74.38,62.33,40.21,65.3,93.92,C,1,Yes,No,No,Yes,Placed
4309,Female,19,Engineering,68.11,34,82.23,51.52,74.73,80.54,86.39,77.69,91.43,D,1,No,Yes,Yes,Yes,Not Placed
4310,Male,23,Business,68.25,24,64.73,73.78,88.39,94.81,54.92,73.3,62.65,A,1,No,No,No,Yes,Not Placed
4311,Male,21,Mathematics,93.97,43,58.43,84.57,86.31,77.84,66.66,99.95,69.45,B,2,Yes,No,No,No,Not Placed
4312,Male,23,Engineering,51.96,27,49.24,77.98,60.06,86.67,15.63,90.45,64.22,D,2,No,Yes,Yes,Yes,Placed
4313,Female,18,Mathematics,99.4,39,90.39,76.0,79.75,72.67,27.48,69.85,96.86,D,1,No,Yes,Yes,Yes,Placed
4314,Female,21,CS,83.22,27,43.83,84.38,51.03,76.21,51.04,73.84,71.28,C,3,No,Yes,Yes,No,Placed
4315,Male,19,Engineering,84.06,43,57.39,43.41,69.93,84.75,88.11,62.3,44.84,D,1,No,Yes,No,Yes,Placed
4316,Male,21,CS,51.9,27,58.38,83.89,88.21,90.62,4.29,87.76,56.44,C,0,Yes,Yes,No,No,Not Placed
4317,Male,18,Business,80.28,41,49.65,56.36,69.98,82.97,50.69,92.26,67.72,C,0,Yes,Yes,Yes,Yes,Not Placed
4318,Female,22,Mathematics,74.24,27,70.49,74.31,91.78,98.87,5.1,98.25,97.21,B,3,Yes,Yes,No,Yes,Placed
4319,Female,23,Business,55.29,43,40.7,54.54,98.81,90.99,45.68,78.29,74.14,F,0,Yes,No,No,Yes,Not Placed
4320,Male,23,Engineering,63.9,32,58.06,90.33,80.36,88.86,62.89,83.53,81.76,D,1,No,Yes,No,Yes,Placed
4321,Male,19,CS,94.52,23,96.02,68.83,57.25,92.26,74.47,72.3,45.31,C,1,No,No,Yes,Yes,Placed
4322,Male,21,Engineering,77.5,34,58.63,78.58,68.98,64.06,13.85,80.46,92.64,C,3,Yes,No,Yes,Yes,Not Placed
4323,Female,19,Business,70.67,25,61.63,87.64,50.47,71.6,16.66,67.44,72.34,F,3,Yes,Yes,Yes,Yes,Placed
4324,Female,22,Mathematics,53.63,28,68.39,93.72,80.14,78.22,47.01,86.88,95.27,F,3,No,Yes,Yes,Yes,Placed
4325,Female,21,Mathematics,85.71,25,73.7,83.92,91.08,73.12,99.8,51.14,66.73,C,2,No,No,No,Yes,Placed
4326,Male,21,Engineering,85.14,30,88.52,48.93,81.5,92.37,35.6,51.42,80.99,D,0,Yes,Yes,Yes,No,Placed
4327,Male,19,Engineering,80.7,40,51.42,91.27,89.3,51.35,42.75,85.81,68.25,D,0,No,No,Yes,Yes,Not Placed
4328,Female,19,CS,75.51,30,92.3,77.11,90.0,60.46,43.24,96.53,48.55,D,2,No,No,No,No,Placed
4329,Male,18,Business,71.69,37,85.45,76.57,92.55,94.09,8.07,81.61,56.32,F,0,No,No,No,No,Placed
4330,Female,24,Engineering,79.66,40,83.36,95.28,63.33,52.96,77.42,86.33,44.04,D,3,No,No,Yes,No,Placed
4331,Male,24,CS,61.67,8,45.21,54.93,93.56,61.35,25.31,91.2,66.42,D,0,Yes,No,Yes,No,Placed
4332,Male,22,Engineering,97.06,13,41.3,54.38,82.7,67.56,70.37,68.08,78.96,D,1,Yes,Yes,Yes,Yes,Placed
4333,Male,24,Mathematics,79.44,12,75.64,70.79,64.49,87.54,47.51,55.41,54.62,F,2,Yes,No,No,Yes,Not Placed
4334,Male,18,CS,65.56,6,91.79,85.05,99.36,78.01,61.18,96.65,69.42,A,2,Yes,No,Yes,Yes,Placed
4335,Female,23,CS,72.48,33,75.07,66.83,97.51,97.73,5.4,96.93,67.54,A,0,No,Yes,Yes,Yes,Not Placed
4336,Male,21,Engineering,90.28,27,52.79,78.03,78.72,61.39,89.0,72.09,72.01,D,2,No,No,Yes,Yes,Not Placed
4337,Female,19,Business,58.08,10,45.43,67.15,92.16,93.61,24.39,60.86,51.08,A,0,No,Yes,No,No,Placed
4338,Female,21,Mathematics,64.64,40,81.98,76.62,63.07,64.15,67.01,94.62,72.04,D,0,Yes,Yes,Yes,No,Not Placed
4339,Female,21,Business,83.98,25,83.31,89.34,70.8,62.27,79.8,85.42,61.85,F,1,Yes,No,No,No,Not Placed
4340,Male,20,CS,65.77,26,50.35,50.83,59.2,74.92,54.0,50.41,57.16,D,1,No,Yes,No,Yes,Not Placed
4341,Female,23,Business,89.63,13,41.69,81.72,76.01,53.56,33.73,55.39,75.16,B,0,No,No,No,Yes,Not Placed
4342,Female,20,CS,56.52,38,64.5,87.25,74.8,69.22,97.79,99.16,48.88,C,2,Yes,No,No,No,Placed
4343,Female,24,Business,88.13,30,74.96,66.83,60.64,67.78,27.84,51.91,94.04,F,2,Yes,No,Yes,No,Placed
4344,Male,21,Engineering,53.42,5,82.36,59.39,83.64,58.01,94.87,64.13,96.09,B,1,Yes,No,No,No,Placed
4345,Male,19,Business,50.63,40,88.6,40.81,55.89,93.04,15.62,77.42,79.64,B,0,No,No,Yes,No,Not Placed
4346,Female,21,CS,94.91,9,76.63,87.83,53.08,69.29,38.92,59.22,58.19,C,0,Yes,Yes,No,Yes,Placed
4347,Male,23,Mathematics,79.07,26,46.65,59.68,69.25,99.1,13.85,61.6,77.56,B,1,No,Yes,No,No,Placed
4348,Female,20,Mathematics,67.59,8,80.95,61.44,70.49,94.99,0.22,67.65,76.09,C,0,Yes,No,No,No,Not Placed
4349,Female,19,Mathematics,61.63,6,99.05,60.16,65.99,59.74,26.03,63.48,63.48,D,1,Yes,No,No,No,Placed
4350,Male,21,CS,80.84,20,94.34,69.92,62.9,75.26,8.72,90.17,57.23,F,0,Yes,No,Yes,No,Placed
4351,Female,22,Business,75.45,20,92.3,82.15,66.94,80.09,98.63,75.01,50.11,F,2,Yes,No,Yes,No,Placed
4352,Male,23,Mathematics,99.58,26,58.13,86.31,58.17,90.95,76.17,63.93,53.04,F,1,Yes,Yes,No,Yes,Placed
4353,Male,23,Mathematics,99.16,5,85.05,63.55,70.17,94.28,0.37,65.65,79.18,C,0,No,No,No,No,Not Placed
4354,Female,22,Mathematics,81.75,19,91.07,79.79,95.23,81.2,22.36,51.99,93.15,C,0,No,No,Yes,No,Placed
4355,Male,21,Engineering,72.14,28,80.7,83.24,61.22,51.76,67.01,52.47,63.1,B,1,Yes,Yes,No,No,Not Placed
4356,Male,23,CS,74.56,8,55.03,57.82,84.22,74.06,39.86,85.9,47.31,F,3,Yes,Yes,Yes,No,Placed
4357,Female,19,CS,84.12,22,97.23,45.8,57.09,94.24,83.18,55.65,40.77,B,3,No,Yes,Yes,Yes,Not Placed
4358,Female,21,CS,55.08,21,67.05,93.68,67.7,85.7,50.49,73.79,64.35,D,0,No,Yes,No,No,Placed
4359,Male,21,CS,66.42,11,47.79,80.63,66.06,93.51,65.37,92.12,53.95,B,0,No,Yes,No,No,Placed
4360,Male,20,CS,53.76,14,46.59,78.89,96.85,83.7,59.7,68.42,59.35,F,0,No,No,Yes,Yes,Placed
4361,Female,23,Engineering,53.67,5,78.85,43.53,71.4,52.2,63.82,67.29,54.5,C,3,Yes,No,No,Yes,Not Placed
4362,Male,23,Business,59.79,6,66.26,89.07,84.52,98.4,23.01,93.65,79.85,B,1,No,No,Yes,No,Placed
4363,Male,22,Engineering,74.26,26,45.67,73.96,80.12,95.9,37.33,93.24,78.31,B,3,No,No,No,Yes,Not Placed
4364,Male,20,Mathematics,89.24,36,84.42,90.87,57.05,56.33,5.06,94.01,94.74,C,2,Yes,Yes,No,Yes,Placed
4365,Male,24,Engineering,74.27,33,87.96,98.47,96.98,55.63,58.76,78.6,81.98,C,3,No,Yes,Yes,Yes,Not Placed
4366,Male,20,CS,66.77,39,83.52,97.43,67.29,76.95,45.93,97.62,49.9,F,3,Yes,Yes,Yes,Yes,Not Placed
4367,Male,23,Engineering,54.12,21,52.14,91.37,52.24,87.85,76.07,90.95,85.1,D,0,No,Yes,Yes,Yes,Placed
4368,Male,21,CS,77.51,16,81.39,40.66,65.02,69.11,20.64,70.78,50.88,F,1,No,Yes,No,No,Placed
4369,Female,20,Engineering,63.56,28,40.64,93.14,66.78,56.82,43.68,81.48,73.52,B,1,No,No,Yes,Yes,Not Placed
4370,Female,22,CS,80.75,34,58.31,44.5,54.64,75.53,18.07,56.09,44.62,F,3,No,No,No,Yes,Placed
4371,Female,20,Mathematics,98.86,34,63.93,91.07,81.0,66.88,61.4,77.57,42.84,F,0,Yes,No,Yes,Yes,Not Placed
4372,Female,22,CS,55.57,24,90.11,56.81,67.34,67.59,84.8,63.16,67.85,C,1,No,Yes,No,No,Not Placed
4373,Female,24,Engineering,60.61,11,63.42,76.6,81.46,82.25,76.54,64.18,46.3,D,0,No,No,Yes,Yes,Not Placed
4374,Male,20,Mathematics,73.65,42,40.68,42.28,50.34,94.28,94.42,56.29,58.4,D,3,Yes,No,Yes,No,Placed
4375,Male,22,Engineering,98.43,11,61.14,86.27,99.1,77.93,97.17,67.91,60.33,F,1,Yes,No,Yes,Yes,Placed
4376,Male,20,Mathematics,88.59,34,69.94,46.7,58.53,84.38,77.2,74.07,86.17,C,2,No,Yes,No,No,Not Placed
4377,Male,24,Business,94.91,16,96.94,64.64,82.97,83.0,28.68,80.02,59.96,C,3,No,Yes,Yes,No,Not Placed
4378,Female,20,Business,66.69,35,96.46,89.05,85.79,77.56,21.93,65.24,69.66,B,3,Yes,Yes,No,No,Not Placed
4379,Male,19,Business,99.6,22,50.85,81.72,58.58,65.54,44.75,89.61,86.36,A,2,No,No,No,Yes,Not Placed
4380,Male,22,Engineering,55.14,6,51.11,40.36,55.59,68.89,99.39,76.05,52.29,B,3,No,No,Yes,No,Placed
4381,Female,24,Engineering,52.65,37,49.8,64.18,57.63,65.79,41.27,81.9,88.29,B,2,Yes,Yes,Yes,No,Not Placed
4382,Male,22,Mathematics,92.78,15,87.34,42.52,62.34,95.87,19.91,63.91,89.91,B,2,Yes,No,Yes,No,Not Placed
4383,Male,22,Mathematics,96.36,38,40.36,80.41,58.41,91.33,94.43,90.71,99.33,A,3,No,No,No,Yes,Placed
4384,Female,18,Mathematics,54.53,20,47.63,98.14,83.7,78.97,38.59,81.21,66.64,C,2,No,No,No,No,Not Placed
4385,Male,24,Mathematics,55.67,39,72.28,79.32,71.04,95.61,69.09,93.12,62.24,C,2,Yes,No,Yes,Yes,Not Placed
4386,Male,20,CS,51.66,37,54.85,53.46,76.89,94.32,78.82,58.0,82.12,D,3,No,Yes,No,No,Placed
4387,Male,22,Business,55.23,25,45.54,61.31,52.37,96.38,84.32,69.03,43.49,D,3,Yes,No,Yes,Yes,Not Placed
4388,Male,23,CS,60.47,24,61.59,98.6,93.06,61.09,82.13,55.65,42.39,F,2,Yes,Yes,No,Yes,Placed
4389,Male,18,CS,98.5,12,56.45,53.44,58.53,85.88,83.62,60.78,60.1,F,0,Yes,Yes,Yes,No,Not Placed
4390,Female,19,CS,83.39,30,70.67,73.69,68.01,80.46,66.77,69.73,83.77,F,3,No,No,No,Yes,Placed
4391,Female,22,CS,88.93,37,98.75,64.03,53.6,86.69,40.38,94.73,46.99,D,3,Yes,Yes,No,No,Placed
4392,Female,22,Business,88.81,30,47.46,86.1,56.84,63.17,66.73,77.85,78.13,D,0,Yes,Yes,Yes,Yes,Placed
4393,Female,18,CS,76.75,41,62.36,92.04,83.29,84.74,83.67,66.52,56.17,B,3,No,No,No,Yes,Placed
4394,Female,20,Mathematics,89.87,34,95.92,60.45,84.63,70.49,35.06,87.34,79.1,C,0,Yes,Yes,No,No,Not Placed
4395,Female,23,Engineering,79.79,35,92.61,79.62,83.85,91.7,29.65,50.98,67.42,D,1,Yes,No,Yes,Yes,Placed
4396,Male,19,Mathematics,65.73,37,63.66,72.94,77.61,89.77,34.37,68.5,46.91,A,3,Yes,No,No,Yes,Not Placed
4397,Female,22,Engineering,78.06,15,81.94,56.71,97.63,60.57,55.13,80.04,54.84,B,3,Yes,No,No,Yes,Placed
4398,Female,20,Mathematics,76.68,9,45.27,56.32,75.36,59.19,5.24,79.16,53.18,A,1,Yes,No,No,Yes,Placed
4399,Male,24,Mathematics,91.17,6,82.75,72.32,72.47,85.89,77.9,80.38,49.88,A,3,No,No,Yes,Yes,Placed
4400,Male,23,Engineering,99.09,17,98.37,49.24,62.38,77.52,13.89,60.58,68.1,C,2,Yes,Yes,No,Yes,Not Placed
4401,Female,24,Business,70.55,22,72.25,88.65,54.94,77.86,13.28,66.85,97.28,A,2,Yes,Yes,Yes,No,Placed
4402,Male,23,CS,88.17,30,69.91,44.14,77.41,87.63,19.77,96.58,79.49,A,1,No,Yes,No,No,Placed
4403,Female,19,Mathematics,54.99,29,51.24,45.67,65.74,92.75,57.69,98.7,90.16,A,2,No,Yes,Yes,No,Placed
4404,Male,21,Business,88.84,18,78.03,60.53,76.2,61.95,28.56,65.6,98.86,A,1,Yes,No,Yes,No,Placed
4405,Female,23,CS,68.57,9,75.43,47.09,60.31,77.78,36.81,82.23,72.44,B,2,Yes,Yes,No,Yes,Not Placed
4406,Male,21,Business,51.97,6,79.12,68.54,91.91,91.45,93.16,62.06,54.28,B,3,Yes,Yes,No,No,Placed
4407,Male,24,Business,68.16,8,41.56,63.98,99.98,93.64,84.72,68.43,95.67,C,2,No,No,No,Yes,Not Placed
4408,Female,23,CS,80.53,16,72.92,83.31,66.12,64.37,85.22,89.62,81.94,C,3,No,No,No,No,Not Placed
4409,Female,19,Mathematics,55.96,15,75.7,97.18,92.12,55.21,57.76,75.06,97.54,A,2,Yes,Yes,Yes,Yes,Not Placed
4410,Female,18,Business,96.2,8,52.45,85.21,93.65,61.64,86.65,92.48,79.06,F,1,No,No,Yes,Yes,Placed
4411,Female,19,Mathematics,53.88,13,52.5,50.77,99.8,97.27,77.86,81.44,86.51,A,2,No,No,Yes,No,Not Placed
4412,Female,19,Mathematics,96.5,14,56.57,96.13,67.14,73.12,95.32,81.45,93.44,A,3,Yes,Yes,Yes,Yes,Not Placed
4413,Male,18,Mathematics,85.36,31,82.7,63.53,87.8,70.93,6.44,51.69,85.55,C,1,No,Yes,Yes,Yes,Placed
4414,Female,18,CS,66.49,10,76.38,68.45,61.44,50.65,2.87,87.48,73.76,D,2,Yes,Yes,No,No,Not Placed
4415,Female,20,Engineering,69.54,19,90.75,65.29,81.24,52.55,17.5,98.89,68.32,C,0,No,No,No,Yes,Placed
4416,Male,23,Mathematics,87.04,35,57.74,56.83,85.24,83.43,92.91,73.65,89.4,B,0,Yes,Yes,No,Yes,Not Placed
4417,Male,24,Engineering,80.07,26,94.72,93.7,87.06,79.49,60.56,57.93,86.32,C,1,No,Yes,No,No,Not Placed
4418,Female,20,Engineering,83.58,10,84.62,59.93,60.36,78.78,42.61,98.85,61.99,D,0,No,Yes,Yes,Yes,Placed
4419,Male,18,Business,69.46,37,63.7,74.72,92.44,55.52,51.27,64.51,69.9,A,0,No,Yes,No,No,Not Placed
4420,Male,21,Mathematics,74.39,33,45.72,54.4,71.05,67.6,82.96,70.46,78.1,D,2,No,Yes,No,Yes,Not Placed
4421,Female,24,Mathematics,99.49,25,55.42,87.84,60.82,90.62,92.91,53.87,41.7,C,2,Yes,Yes,No,Yes,Not Placed
4422,Male,21,Mathematics,60.7,34,97.41,86.45,77.13,58.75,72.97,55.54,54.85,F,3,Yes,Yes,Yes,No,Placed
4423,Male,19,Engineering,70.89,25,58.62,57.78,93.17,94.13,75.98,60.83,55.01,B,2,Yes,Yes,Yes,No,Placed
4424,Female,22,CS,64.59,40,59.79,80.89,98.35,56.07,32.04,77.42,92.99,D,1,No,No,No,No,Placed
4425,Female,19,Engineering,88.26,26,51.38,82.23,87.41,58.46,46.7,77.89,59.89,C,3,Yes,No,Yes,Yes,Not Placed
4426,Male,19,Mathematics,88.2,24,88.41,73.75,50.28,73.89,88.52,80.31,72.71,A,3,No,No,No,Yes,Placed
4427,Male,22,Mathematics,64.62,26,56.54,76.04,56.74,97.26,78.59,79.19,89.9,C,2,Yes,No,Yes,No,Placed
4428,Female,23,Mathematics,54.07,44,59.82,74.47,53.81,66.48,68.43,74.76,55.58,A,3,Yes,No,No,Yes,Not Placed
4429,Male,18,Engineering,50.57,15,64.86,44.91,55.06,82.91,6.52,90.1,47.43,F,3,No,Yes,Yes,No,Not Placed
4430,Male,21,Mathematics,71.37,35,66.02,80.22,69.15,79.43,3.95,96.69,96.9,B,2,Yes,Yes,Yes,No,Placed
4431,Male,19,Business,70.52,44,64.68,68.19,66.92,57.48,13.04,63.49,82.28,D,1,Yes,Yes,No,No,Placed
4432,Female,22,Mathematics,99.42,17,70.22,66.31,55.68,62.41,58.14,56.51,50.62,C,2,No,No,Yes,Yes,Not Placed
4433,Male,20,CS,73.49,22,88.87,91.6,94.11,96.51,53.64,71.25,89.18,C,0,Yes,No,Yes,No,Placed
4434,Male,19,Business,62.82,26,89.16,41.39,80.77,59.24,94.27,51.32,87.23,D,3,Yes,Yes,No,Yes,Placed
4435,Female,21,Mathematics,94.56,21,87.9,55.08,89.82,84.75,69.48,94.17,90.25,A,2,No,No,No,Yes,Not Placed
4436,Male,18,Business,74.55,42,46.07,47.28,68.58,98.23,29.4,61.99,56.57,B,1,Yes,Yes,Yes,Yes,Not Placed
4437,Male,19,Mathematics,79.96,29,87.98,42.12,70.51,55.98,16.15,77.46,66.91,F,1,No,Yes,No,No,Not Placed
4438,Female,19,CS,54.78,36,47.22,56.54,65.88,69.96,84.95,55.75,81.62,D,3,No,No,Yes,Yes,Not Placed
4439,Female,23,Mathematics,69.15,19,47.48,99.31,71.92,61.2,45.96,77.66,63.44,B,0,Yes,Yes,Yes,Yes,Not Placed
4440,Female,22,Business,97.21,17,96.87,56.21,80.52,61.08,65.35,51.95,44.2,C,2,Yes,No,No,Yes,Placed
4441,Female,20,CS,79.48,30,89.16,79.82,74.65,55.95,56.51,88.44,48.19,B,0,No,Yes,No,No,Placed
4442,Male,20,Engineering,67.23,15,73.14,47.1,91.9,82.48,10.75,97.77,75.83,F,2,Yes,Yes,Yes,Yes,Placed
4443,Male,24,CS,81.28,17,92.5,76.11,95.01,87.32,5.71,65.35,62.51,B,1,Yes,No,No,No,Not Placed
4444,Female,18,CS,95.52,37,99.36,99.07,73.48,83.84,37.7,62.91,40.32,C,1,No,No,No,No,Not Placed
4445,Female,24,CS,63.7,41,76.64,57.51,61.99,96.23,36.16,72.4,86.01,F,3,Yes,No,No,No,Placed
4446,Male,21,Business,75.26,42,76.77,90.88,97.26,57.28,67.38,81.0,65.0,F,0,No,No,No,Yes,Placed
4447,Female,18,CS,97.93,5,85.27,99.85,86.75,65.99,63.22,59.45,58.83,F,1,No,Yes,No,No,Not Placed
4448,Male,19,Mathematics,58.62,43,53.93,75.31,82.01,67.23,96.89,90.17,82.81,C,3,No,Yes,No,Yes,Not Placed
4449,Female,19,CS,85.98,31,50.03,58.56,87.27,61.6,85.81,59.93,67.31,A,1,No,Yes,Yes,Yes,Placed
4450,Male,20,CS,80.72,40,85.57,80.41,53.8,57.11,49.66,50.27,81.69,C,2,No,No,Yes,No,Not Placed
4451,Female,21,Mathematics,83.98,36,60.69,90.69,53.38,74.34,50.0,76.21,40.79,A,0,No,Yes,No,Yes,Placed
4452,Female,22,Mathematics,67.56,19,48.1,50.28,57.66,91.72,67.41,55.76,40.57,A,0,Yes,No,No,Yes,Not Placed
4453,Male,21,Engineering,65.69,35,58.89,67.15,57.37,97.73,11.41,84.91,73.59,C,2,Yes,Yes,Yes,No,Placed
4454,Female,19,CS,84.21,10,61.52,59.15,71.03,56.47,99.99,58.37,98.93,B,2,No,No,Yes,Yes,Not Placed
4455,Male,22,Business,60.78,29,97.91,57.0,57.87,91.16,51.88,90.87,56.34,C,0,Yes,Yes,No,Yes,Placed
